Date,Scaled_Return,Conditional_Volatility
2010-07-15,0.1017958,0.2857810589056209
2010-07-16,0.040651599999999996,0.27419984960931615
2010-07-19,0.27004249999999996,0.2587546286566923
2010-07-20,-0.1078156,0.26310629138959657
2010-07-21,-0.0472536,0.2548419362034056
2010-07-22,0.0944559,0.24201851309755912
2010-07-23,-0.2636398,0.23337986062346872
2010-07-26,-0.129022,0.24157310064246834
2010-07-27,-0.0680606,0.23690210455219768
2010-07-28,0.08845800000000001,0.22728725398348285
2010-07-29,0.0407661,0.2193369645018887
2010-07-30,-0.136036,0.20824099475117366
2010-08-01,0.1029592,0.20685230087061116
2010-08-02,0.0,0.20166355993384924
2010-08-03,-0.310674,0.18898086263322636
2010-08-04,0.1939151,0.2054914637928381
2010-08-06,-0.19574599999999998,0.20786393282308555
2010-08-07,-0.1218408,0.21190702726957608
2010-08-09,-0.0696431,0.2089654416077246
2010-08-10,0.028037100000000002,0.20167617056215795
2010-08-11,0.1012965,0.19094622401701883
2010-08-12,0.048304799999999995,0.18685686690775977
2010-08-13,-0.3146084,0.17884767894815595
2010-08-16,0.26688,0.1966524294353389
2010-08-17,-0.2394321,0.20594571813046555
2010-08-18,-0.0411784,0.21419066630170777
2010-08-19,-0.44168260000000004,0.20404286236817196
2010-08-20,0.0693097,0.23224570972685707
2010-08-23,-0.0970646,0.2223862600312571
2010-08-24,0.0970646,0.21643620961801202
2010-08-25,0.09684809999999999,0.2100253446042216
2010-08-26,-0.0345638,0.20409830695148448
2010-08-27,0.0552889,0.19416299840150344
2010-08-30,-0.0898803,0.18614976335183517
2010-09-02,-0.0126212,0.18239075632501078
2010-09-03,-0.038991,0.17223529399134238
2010-09-04,-0.24831240000000002,0.16509621796864324
2010-09-06,0.07187600000000001,0.1776227679867511
2010-09-07,-0.0814175,0.17218628994716934
2010-09-08,-0.0896947,0.16874749930499272
2010-09-09,-0.055795,0.16630066273763766
2010-09-11,0.00281,0.16106068411205288
2010-09-12,-0.1589179,0.15141466482992053
2010-09-13,-0.1468039,0.15657824003905962
2010-09-14,0.0489898,0.1602180383786439
2010-09-15,0.2023711,0.15425955786283688
2010-09-17,-0.1604237,0.16145926194964985
2010-09-20,-0.0419473,0.16597250067395578
2010-09-21,-0.0475893,0.15955585128491365
2010-09-22,-0.1276286,0.15410434283653116
2010-09-23,-0.00702,0.15617991939493092
2010-09-24,0.0912163,0.14749346281979397
2010-09-27,-0.11229339999999999,0.1458765112291606
2010-09-28,0.00703,0.14718457116649233
2010-09-29,-0.0942544,0.13887856809887436
2010-09-30,0.0520762,0.13908086060870162
2010-10-02,-0.1074283,0.1349165109901954
2010-10-03,-0.20201300000000003,0.13660653890668153
2010-10-05,-0.971167,0.14704327443871115
2010-10-06,-0.1373213,0.25064920838605814
2010-10-08,0.1516826,0.24597800484248594
2010-10-11,0.0954463,0.24161835720344718
2010-10-12,-0.00692,0.23309035451637974
2010-10-13,-0.12600429999999999,0.21856161600328577
2010-10-14,-0.19673619999999997,0.21546219706753003
2010-10-15,0.0422329,0.2189762154715696
2010-10-18,0.1054028,0.20802321946300179
2010-10-19,0.1890828,0.20293976190346938
2010-10-20,0.2508366,0.20511425830593552
2010-10-21,-0.1461452,0.21232399236325378
2010-10-22,-0.0655771,0.2115148027147339
2010-10-25,-0.1931196,0.20367519653245053
2010-10-26,0.0,0.20781829519679534
2010-10-27,0.1749638,0.19466458395969155
2010-10-28,-0.0209585,0.19632410487713706
2010-10-29,0.027942400000000003,0.1858228362158836
2010-11-01,-0.5823464,0.17629073391093397
2010-11-02,-0.14576840000000002,0.22275302502315023
2010-11-03,-0.0392081,0.22107685144936
2010-11-05,-0.08814040000000001,0.2102257136631909
2010-11-06,-0.49400829999999996,0.20444929579217566
2010-11-08,0.0893823,0.23802540355923665
2010-11-10,0.0210159,0.22930029503982038
2010-11-11,-0.11090589999999999,0.21588766850961813
2010-11-15,0.2504348,0.21166543010556352
2010-11-16,0.0900811,0.21829748695210507
2010-11-18,-0.0554124,0.211182505250037
2010-11-19,-0.124937,0.20249067893180267
2010-11-22,-0.2509574,0.20056626460185295
2010-11-23,0.13263039999999998,0.2103445827293852
2010-11-24,0.2501943,0.2072819947124018
2010-11-25,-0.0277283,0.21425712775147468
2010-11-26,0.09697170000000001,0.202955632402018
2010-11-29,0.1864076,0.19758874080035788
2010-11-30,0.075715,0.1999689866081924
2010-12-01,0.1820126,0.19313222247759426
2010-12-02,0.00635,0.19550147177065824
2010-12-03,-0.16768650000000002,0.18355494167729214
2010-12-04,-0.0476536,0.18698610950711048
2010-12-05,0.29760210000000004,0.179482010672277
2010-12-07,0.0339425,0.19292208449383372
2010-12-08,0.34207370000000004,0.18332213394124974
2010-12-10,0.0839622,0.20040306286532983
2010-12-11,0.3207104,0.19419116505843853
2010-12-13,-0.040173299999999995,0.2084036681543912
2010-12-14,-0.0568603,0.1986171323712431
2010-12-15,0.0762589,0.19101985444278075
2010-12-16,0.0692103,0.18491396013979494
2010-12-17,-0.0692103,0.17871144861418947
2010-12-20,0.2169508,0.17370691988143364
2010-12-21,-0.2169508,0.180592849635441
2010-12-22,-0.0485129,0.18883415968543413
2010-12-23,-0.1737041,0.18126374200196627
2010-12-24,-0.2863874,0.1854298803760038
2010-12-27,-0.0659265,0.19988952549964542
2010-12-28,-0.0182527,0.19297968654177935
2010-12-29,0.0140412,0.18250263278380607
2010-12-30,-0.1406168,0.1721355254620784
2011-01-03,-0.10687260000000001,0.17399749456332125
2011-01-04,0.0215235,0.17267735279816546
2011-01-06,-0.0432852,0.16362926193857527
2011-01-07,-0.0762716,0.15750253300187764
2011-01-08,-0.23574989999999998,0.15471509002395242
2011-01-11,0.32378670000000004,0.16690655926065526
2011-01-12,-0.37119409999999997,0.18380019139775408
2011-01-13,-0.0993809,0.2068043324733936
2011-01-14,0.0284178,0.2022806306085949
2011-01-17,0.014201900000000002,0.19153415856365597
2011-01-18,0.0141973,0.18049804678225098
2011-01-19,-0.0852533,0.17029360008123592
2011-01-21,0.1278173,0.1673366429968279
2011-01-24,-0.059601299999999996,0.16722505180304967
2011-01-25,-0.08244119999999999,0.1622475908210586
2011-01-26,0.014225199999999999,0.15964964726771952
2011-01-27,-0.028455,0.1509955090673369
2011-01-28,0.0568914,0.1445197386448673
2011-01-31,0.0568169,0.14034555699277484
2011-02-02,-0.22771509999999998,0.1364693925782507
2011-02-03,-0.049963999999999995,0.1494259585860273
2011-02-06,0.2734136,0.14492796027840402
2011-02-08,0.18428889999999998,0.1591873341358812
2011-02-09,-0.1503533,0.16444314061769325
2011-02-11,0.4326234,0.16779498747775173
2011-02-12,-0.2103728,0.1947593314325484
2011-02-14,0.0997396,0.20122229163527575
2011-02-16,-0.0427175,0.1962124947214677
2011-02-17,-0.06415509999999999,0.18758038449726747
2011-02-18,-0.0785407,0.18146047100375468
2011-02-21,-0.0429003,0.1770636848305505
2011-02-22,0.1927187,0.16989944872685195
2011-02-23,0.0142415,0.17502210017075004
2011-02-24,0.0142368,0.16523081048498423
2011-02-25,0.0142322,0.15616632447671017
2011-02-28,-0.00712,0.1477681641837314
2011-03-01,-0.2755192,0.13970265638464063
2011-03-03,-0.1072597,0.15714406191067057
2011-03-05,-0.051149400000000005,0.15714450176894107
2011-03-06,-0.18976780000000001,0.1521810191796765
2011-03-08,0.3268418,0.16017690941345972
2011-03-10,0.2510576,0.1779548084627557
2011-03-11,0.26994250000000003,0.1874373051455419
2011-03-14,0.0,0.1977697361638506
2011-03-15,0.2066885,0.1853838031653321
2011-03-16,0.0639452,0.19045056189274898
2011-03-17,0.0780276,0.1834071111359006
2011-03-18,-0.28441130000000003,0.17802397363207084
2011-03-21,-0.0756822,0.19293854924467937
2011-03-22,-0.0600684,0.18741282284248656
2011-03-23,-0.09169290000000001,0.1809506428501167
2011-03-24,0.027241500000000002,0.1777503355654842
2011-03-25,-0.0573705,0.1687706522876559
2011-03-28,0.00718,0.16348298338429615
2011-03-29,0.0358595,0.1539980422120796
2011-03-30,-0.0329897,0.1474573629755635
2011-03-31,-0.0114805,0.1416304800409074
2011-04-01,-0.0354497,0.13437945371637672
2011-04-03,-0.050145300000000004,0.12971118324940348
2011-04-04,-0.0215235,0.1266604577141111
2011-04-05,0.1459815,0.1213383647881666
2011-04-07,-0.2050129,0.12625661021404833
2011-04-08,-0.00438,0.13784481019578027
2011-04-10,0.027054599999999998,0.13026103960204935
2011-04-11,-0.3394296,0.12473932783277951
2011-04-13,-0.0143332,0.15033401350307637
2011-04-14,-0.1004647,0.14269646666362615
2011-04-15,-0.0287469,0.1431737387667693
2011-04-18,0.0359307,0.13729187052023573
2011-04-19,0.0861126,0.13197009149567118
2011-04-20,-0.1839138,0.13107885357999308
2011-04-21,-0.09657879999999999,0.14022108925793345
2011-04-22,-0.0505371,0.14053284877724648
2011-04-25,-0.1447167,0.13673450208358742
2011-04-26,-0.0144982,0.1417204733608949
2011-04-27,-0.23554819999999999,0.13472059656340343
2011-04-28,-0.2529608,0.14860123201232117
2011-04-29,0.1756206,0.16299982057287568
2011-05-01,0.0921092,0.16721852001327772
2011-05-04,0.0215235,0.16419703641195663
2011-05-05,0.109165,0.15577831621737515
2011-05-07,0.108402,0.15501084112812435
2011-05-08,0.5297667,0.1542385560836904
2011-05-09,0.058451499999999997,0.19234488586306356
2011-05-10,-0.298532,0.18472090252151546
2011-05-12,0.1274526,0.2004234267267892
2011-05-13,0.20236759999999998,0.19771874737219722
2011-05-16,0.3804902,0.20142580263390408
2011-05-18,-0.09445229999999999,0.22033938303078146
2011-05-19,-0.1205099,0.2143220923655726
2011-05-20,-0.1194046,0.2110718011294521
2011-05-23,0.4414503,0.2079802554445127
2011-05-24,0.12104290000000001,0.23183904087043639
2011-05-25,0.0923351,0.2261374136607954
2011-05-26,-0.2347736,0.2185866514730192
2011-05-27,-0.322205,0.2253430309098121
2011-05-30,-0.0719269,0.23975397875497767
2011-05-31,-0.07204619999999999,0.23024704381925953
2011-06-01,0.0565856,0.22150153136624282
2011-06-04,-0.0272649,0.2114799300717107
2011-06-05,0.1885717,0.20035348998183616
2011-06-06,-0.24272819999999998,0.20269289616324038
2011-06-07,-0.050553900000000006,0.21151867210891812
2011-06-09,0.19669499999999998,0.20238247157078568
2011-06-10,-0.061317,0.20523772915374172
2011-06-12,-0.027675300000000003,0.19751582278735785
2011-06-13,0.42964359999999996,0.18749602869757204
2011-06-14,-0.2859562,0.2122278330057713
2011-06-15,0.05734209999999999,0.22432514613510363
2011-06-16,0.1715734,0.21414271146608474
2011-06-17,0.0499148,0.21396729434937484
2011-06-20,-0.11703359999999999,0.20400619434625064
2011-06-21,-0.0257326,0.20126040658978606
2011-06-22,-0.09305039999999999,0.1907887702356931
2011-06-23,0.0715949,0.18695178947017838
2011-06-24,0.021455500000000002,0.18078432797138735
2011-06-27,0.2921674,0.17112439250057646
2011-06-28,-0.0710793,0.18480245273062873
2011-06-29,-0.1853525,0.17949780249287559
2011-06-30,-0.2723308,0.18488037120244022
2011-07-01,-0.0495084,0.19802983863572735
2011-07-02,-0.0857019,0.1898430347533195
2011-07-03,0.042985300000000004,0.1854326482148842
2011-07-04,0.0200916,0.17711164829536075
2011-07-06,0.20236759999999998,0.1676205131318317
2011-07-07,0.0794155,0.17374816305576857
2011-07-09,-0.036357799999999996,0.16920916985788137
2011-07-10,-0.3628555,0.16206928559226055
2011-07-12,-0.131699,0.1863233611138378
2011-07-13,-0.1004647,0.18627155229531167
2011-07-14,-0.2203997,0.18343779555570347
2011-07-15,-0.0534676,0.19176864943182986
2011-07-18,0.1587652,0.184402518403611
2011-07-19,-0.037474,0.1855268159971468
2011-07-20,-0.15022010000000002,0.17725701846211267
2011-07-21,-0.1159085,0.1795914448114501
2011-07-22,-0.145322,0.1786475174775719
2011-07-25,-0.10201550000000001,0.18042731978451493
2011-07-26,-0.222348,0.17818112298313735
2011-07-27,-0.3356712,0.18712994625528326
2011-07-28,0.2284796,0.20626744225716998
2011-07-29,0.0220473,0.2114815571951993
2011-08-02,-0.0572287,0.19953143779353033
2011-08-03,0.0,0.19189575360177308
2011-08-04,-0.0603027,0.17995565560501717
2011-08-06,0.0144188,0.17408036458826726
2011-08-07,-0.1951889,0.16437313492713823
2011-08-08,0.0288424,0.17189406151959374
2011-08-09,0.0436258,0.16347768571439336
2011-08-11,0.0486527,0.15685229478362453
2011-08-12,0.07629549999999999,0.15111570420789475
2011-08-15,-0.17571920000000002,0.14801846702103874
2011-08-16,-0.20127869999999998,0.15502238120228262
2011-08-17,0.1299169,0.1638790974177376
2011-08-18,-0.045207899999999995,0.16420589492965132
2011-08-19,0.10929320000000001,0.1582027525576651
2011-08-22,-0.1238864,0.15726283060058505
2011-08-23,-0.051115,0.15875593807175176
2011-08-24,0.0073100000000000005,0.1536701425975739
2011-08-25,0.1895212,0.14491476435408895
2011-08-26,0.0726731,0.15175020757987157
2011-08-29,-0.1483824,0.14831356629463957
2011-09-02,0.0143143,0.15274209086818938
2011-09-03,0.0071600000000000006,0.14460048894035005
2011-09-05,-0.2540378,0.13649133766747107
2011-09-06,0.1007978,0.15205945164118193
2011-09-08,0.3374712,0.15088531948781692
2011-09-09,0.1233689,0.17049895563578502
2011-09-11,-0.2158768,0.16977869005668195
2011-09-12,0.3382427,0.1788096249507119
2011-09-13,0.307631,0.1959484702065573
2011-09-14,0.5173186,0.20885432438613788
2011-09-15,0.11256630000000001,0.23970865268860836
2011-09-19,0.224261,0.2326998077219003
2011-09-20,0.4519958,0.23538971647770815
2011-09-21,-0.41007550000000004,0.25762603153733127
2011-09-22,0.5551052,0.27758996064821084
2011-09-23,0.4117217,0.3051440570019303
2011-09-26,0.1227592,0.3175026658685025
2011-09-27,-0.4752272,0.3049732029484076
2011-09-28,0.1470951,0.32683577017628984
2011-09-29,0.2777065,0.3154629232122206
2011-09-30,0.084464,0.315639863412864
2011-10-01,0.0282974,0.30024386624627464
2011-10-02,0.1000679,0.2817307648597545
2011-10-03,0.057238199999999996,0.2703425356857598
2011-10-05,0.11486389999999999,0.25650258076982546
2011-10-06,-0.0287755,0.24833220005729337
2011-10-08,-0.35189000000000004,0.2344527974280621
2011-10-10,-0.24129450000000002,0.25090281331596176
2011-10-11,0.5687106,0.25555582581248565
2011-10-13,-0.3675799,0.2865177215386053
2011-10-14,0.13855320000000002,0.29981531879959367
2011-10-17,-0.2622383,0.29000531409755703
2011-10-18,-0.057097300000000004,0.2932584279637892
2011-10-19,-0.1186121,0.2781795581381764
2011-10-20,0.2785734,0.26963103022075613
2011-10-21,0.4145381,0.2737791732276447
2011-10-24,-0.4034323,0.28918724934026
2011-10-25,-0.029158899999999998,0.3056343479810664
2011-10-27,0.06662019999999999,0.287174839027141
2011-10-28,-0.8119199,0.27270959569898
2011-10-31,0.0,0.3325472592389893
2011-11-01,0.08478179999999999,0.3094249884703484
2011-11-02,0.0428158,0.2945659312650585
2011-11-03,0.0357356,0.2776417133715205
2011-11-04,-0.0388103,0.26153697305474577
2011-11-05,-0.1367079,0.24746001852936522
2011-11-07,0.1085465,0.24299257503487245
2011-11-08,0.0144188,0.23540013338107194
2011-11-10,-0.2843749,0.2209986153947932
2011-11-11,-0.0344651,0.23219162566957025
2011-11-14,-0.2420245,0.22006752516109718
2011-11-15,0.15919650000000002,0.22737288983913062
2011-11-16,0.3139094,0.22512168920085487
2011-11-17,-0.0933849,0.23606560119078118
2011-11-18,0.0302347,0.2287118327430503
2011-11-21,0.1549657,0.2160625865853855
2011-11-22,0.2116682,0.21436938259082758
2011-11-23,-0.07499,0.21750700047028673
2011-11-24,0.054551,0.21001631800033188
2011-11-25,0.074896,0.20072624273235637
2011-11-29,-0.1158028,0.1937658493401783
2011-11-30,-0.1503223,0.19171187671658982
2011-12-01,-0.1980822,0.19291540267048085
2011-12-04,0.1507345,0.1983900665564845
2011-12-05,0.23243780000000003,0.19775011519980792
2011-12-07,0.3598748,0.20399837275002475
2011-12-08,-0.22982800000000003,0.22082890126608054
2011-12-09,0.4039307,0.22694098470603588
2011-12-10,0.4926568,0.24563883993609914
2011-12-12,-0.0894814,0.2705919672195989
2011-12-13,0.3773216,0.26013200818214355
2011-12-14,0.11596659999999999,0.2735189953604312
2011-12-15,0.1224515,0.264060792787886
2011-12-16,-0.26574939999999997,0.2558868748853283
2011-12-19,0.006830000000000001,0.262365380955531
2011-12-20,0.1637047,0.24524617153129477
2011-12-21,-0.273185,0.24192221277469095
2011-12-22,0.0999118,0.25027730754659716
2011-12-23,-0.285288,0.24141410750188322
2011-12-27,0.0481365,0.25094087621129707
2011-12-28,0.1714819,0.23793889052429004
2011-12-29,0.07113749999999999,0.23584088165195816
2011-12-30,-0.00273,0.22584252197792332
2012-01-03,0.0,0.21152612830809375
2012-01-06,0.0341078,0.19808754219542135
2012-01-08,-0.3676075,0.18810692291501746
2012-01-10,0.06369509999999999,0.21034106493843815
2012-01-11,-0.0611412,0.20174830568660962
2012-01-13,-0.1107189,0.19428046137287108
2012-01-16,0.17287439999999998,0.1917348008800374
2012-01-17,-0.207532,0.19345314915884285
2012-01-18,-0.1876305,0.19975932397418952
2012-01-19,-0.1996375,0.20371665819167972
2012-01-20,-0.0028,0.2084550732238797
2012-01-25,-0.3230537,0.195488400462945
2012-01-26,-0.5676205,0.21262844553717994
2012-01-27,0.0071400000000000005,0.25310579123535976
2012-01-30,0.0214167,0.23674625947239622
2012-01-31,0.0428017,0.222781942320316
2012-02-02,-0.35797640000000003,0.2115774695898746
2012-02-03,-0.0333087,0.23068269718521542
2012-02-04,-0.1702005,0.2185782935291359
2012-02-05,-0.1577429,0.21942996539083923
2012-02-07,-0.2663344,0.21909187646075098
2012-02-08,0.1460282,0.22874921484922217
2012-02-10,-0.2695727,0.22531474825956388
2012-02-11,-0.00996,0.2347466909115178
2012-02-13,-0.1003652,0.2203446982493904
2012-02-14,0.279014,0.21484462989782724
2012-02-15,-0.1643298,0.22365446949321738
2012-02-16,0.299613,0.22356778427039864
2012-02-17,-0.085393,0.23341030533989912
2012-02-20,-0.3863601,0.22557189043622033
2012-02-21,0.028737400000000003,0.24617686965976018
2012-02-22,0.0287184,0.232038873378383
2012-02-23,-0.0129209,0.2190113268008474
2012-02-24,-0.24623119999999998,0.20608521793517692
2012-02-27,0.1441643,0.2149550662019772
2012-02-28,-0.0936523,0.21246723569125467
2012-02-29,-0.1589501,0.20699788163252925
2012-03-01,-0.336212,0.20776487013915418
2012-03-02,0.0287469,0.22508850022623167
2012-03-04,-0.1138387,0.2126059183692362
2012-03-05,0.1262401,0.2089011287230818
2012-03-07,-0.18534689999999998,0.2054330629691245
2012-03-08,0.0832248,0.20872217106799273
2012-03-09,-0.25035460000000004,0.20180690016317057
2012-03-10,0.170451,0.2114239115132274
2012-03-12,-0.0142719,0.21137342666258324
2012-03-13,-0.043099,0.19915170190943265
2012-03-14,0.22936879999999998,0.19032743317988618
2012-03-15,0.3276097,0.19692215853215747
2012-03-16,-0.14925439999999998,0.2115073787853635
2012-03-19,0.0355833,0.2110419707698894
2012-03-20,0.0923804,0.20018240869209683
2012-03-21,0.3816445,0.1946618778821275
2012-03-22,-0.0817005,0.21429781920691787
2012-03-23,-0.0380855,0.20764142206544184
2012-03-26,-0.09889600000000001,0.1977348551393299
2012-03-27,-0.0141464,0.19387513368086592
2012-03-28,-0.07080120000000001,0.18298134276819303
2012-03-29,0.0566502,0.17779121485619553
2012-03-30,-0.00708,0.17112839410474978
2012-04-01,-0.1822275,0.1613446919752112
2012-04-04,0.1919301,0.16789420657331885
2012-04-05,0.0744243,0.17310958267771642
2012-04-06,0.1837206,0.16821814236287289
2012-04-07,-0.1060717,0.17271079219091448
2012-04-09,-0.15370799999999998,0.17141785351827382
2012-04-10,-0.07094,0.17452988724126486
2012-04-12,0.0,0.1699934397798539
2012-04-13,-0.15586440000000001,0.15969501818577278
2012-04-16,0.1671782,0.16392594606890165
2012-04-17,-0.08209190000000001,0.16735900818961905
2012-04-18,-0.0425223,0.16434492351001725
2012-04-19,0.0750946,0.1580990274788104
2012-04-20,0.0311332,0.15438647627361937
2012-04-23,-0.0920491,0.14744437908132793
2012-04-24,0.0920491,0.14681065586450373
2012-04-25,-0.0877964,0.14531238925824974
2012-04-26,-0.08939459999999999,0.14445723176608738
2012-04-27,-0.0995436,0.1438086120413979
2012-04-30,-0.23554529999999999,0.14411964680839442
2012-05-01,0.00277,0.15719212208932282
2012-05-03,0.26431689999999997,0.14782667739844643
2012-05-04,0.0283621,0.16101516962109735
2012-05-06,-0.061153900000000004,0.1533677599001214
2012-05-07,0.2160023,0.14955761785998636
2012-05-09,0.12580149999999998,0.15832089744707042
2012-05-10,-0.0781681,0.15873195580168548
2012-05-11,0.2058776,0.1560200765645624
2012-05-12,0.0428017,0.1633812673554199
2012-05-14,0.0452111,0.1566977916029429
2012-05-15,0.1339437,0.15069922675844574
2012-05-16,0.35750370000000004,0.15236734174452388
2012-05-17,-0.0419068,0.1737175110181795
2012-05-18,0.3687855,0.1667188332505536
2012-05-21,-0.0693429,0.18776497079790647
2012-05-22,-0.11813760000000001,0.1820826501697491
2012-05-23,0.2428752,0.18114520260171352
2012-05-24,0.0345858,0.1896543817926612
2012-05-25,0.344352,0.18035303457638766
2012-05-28,-0.3139392,0.19790619364978387
2012-05-29,0.1971656,0.21394241659805902
2012-05-30,0.0343778,0.21590372096446556
2012-05-31,0.3081816,0.20457405054348127
2012-06-01,0.1518997,0.21678548059446312
2012-06-03,0.0791261,0.21478387595835582
2012-06-04,-0.014178699999999999,0.20707037348128965
2012-06-06,-0.23180610000000001,0.19517167167653315
2012-06-07,0.12334030000000001,0.20360086927730278
2012-06-08,-0.3967459,0.20031321011643985
2012-06-09,0.0766997,0.22431912637302245
2012-06-11,-0.06378869999999999,0.21566744464843698
2012-06-12,0.00713,0.2073501250016989
2012-06-13,0.006830000000000001,0.19455944780874349
2012-06-14,0.0204711,0.18272164409412708
2012-06-15,-0.2051466,0.1728392325798565
2012-06-18,-0.2750449,0.18060723427093284
2012-06-19,0.1239858,0.19438763573028706
2012-06-20,0.006880000000000001,0.19187178362530177
2012-06-21,0.16473970000000002,0.1802416306235908
2012-06-22,0.2799927,0.18219018919025387
2012-06-25,0.00681,0.1938446228715333
2012-06-26,0.057133300000000005,0.1820595122935676
2012-06-27,-0.0367199,0.17511269643294602
2012-06-28,-0.02722,0.1675625989955983
2012-06-29,-0.00681,0.15976027021753716
2012-07-03,0.11483579999999999,0.15079355691140645
2012-07-05,0.3489472,0.1508686817779609
2012-07-06,-0.1300796,0.1715573282559126
2012-07-08,-0.0069900000000000006,0.17250928511786
2012-07-09,-0.0766997,0.16261527038769272
2012-07-11,-0.10652310000000001,0.1594826772287003
2012-07-12,0.0797707,0.15923939640266366
2012-07-13,0.0204486,0.15581900874478338
2012-07-16,-0.1433429,0.1479324632884301
2012-07-17,-0.2055998,0.15192466610907113
2012-07-18,-0.0343615,0.16144659561942057
2012-07-19,-0.11013970000000001,0.15471119686731935
2012-07-20,0.0482205,0.15515551221473536
2012-07-23,0.24030269999999998,0.14950959206623662
2012-07-24,0.0684144,0.16041387332637674
2012-07-25,0.0819553,0.1559918233860118
2012-07-26,-0.1777656,0.15299024597230743
2012-07-27,-0.16473970000000002,0.15978992980772644
2012-07-30,-0.0991446,0.1648343803911612
2012-07-31,-0.0869376,0.1635244758466419
2012-08-02,-0.2666381,0.1612284594607992
2012-08-03,-0.1795647,0.17587273214326174
2012-08-05,-0.0851976,0.18101069075303802
2012-08-06,0.2052112,0.17723315895457709
2012-08-08,-0.0629869,0.18283106118429515
2012-08-10,0.2199323,0.1769711283438907
2012-08-11,0.1207065,0.18384774901516077
2012-08-13,0.0920116,0.18188200343861827
2012-08-14,0.0626236,0.17773900140851281
2012-08-15,0.0555897,0.17155521948967903
2012-08-16,0.09711109999999999,0.16527683409290544
2012-08-17,-0.00693,0.16280792613893072
2012-08-22,-0.124917,0.153627206320757
2012-08-23,-0.3208744,0.15549247307104386
2012-08-24,-0.056047,0.17607339486834797
2012-08-27,0.1609407,0.17012164163885063
2012-08-28,0.18817250000000002,0.17254635360587633
2012-08-29,-0.020867800000000002,0.1770725371789116
2012-08-30,0.14586469999999999,0.16801778009646895
2012-09-01,0.1445012,0.16934833149509812
2012-09-02,0.04335,0.17046252253523952
2012-09-03,-0.19476739999999998,0.16329558447848674
2012-09-04,0.1415794,0.170864175961063
2012-09-05,0.184384,0.17161860705563525
2012-09-07,0.2047919,0.1758978596478271
2012-09-08,-0.0420421,0.18156749020601642
2012-09-10,-0.06373670000000001,0.17398989595883352
2012-09-11,0.0,0.1688646621157069
2012-09-13,0.1058137,0.15864991386201466
2012-09-14,-0.4817672,0.15739110856188043
2012-09-18,0.1422518,0.1949059447883203
2012-09-19,0.0780404,0.19384299564003485
2012-09-20,-0.014178699999999999,0.18766297834787024
2012-09-21,-0.0141834,0.17724246171121452
2012-09-24,0.0708705,0.1676057987020032
2012-09-25,0.00708,0.16284336283028464
2012-09-26,0.1766432,0.15339777578105895
2012-09-27,-0.035271199999999996,0.15845833000967427
2012-09-28,-0.1555346,0.15202201776293303
2012-10-01,-0.28948480000000004,0.15682384612975966
2012-10-02,0.3667381,0.17411831585732135
2012-10-04,-0.0565764,0.19428438245752522
2012-10-05,0.0,0.18699478775554954
2012-10-07,-0.00681,0.17542493060735678
2012-10-08,0.20143180000000002,0.16529839970980287
2012-10-09,-0.1118056,0.17153219117289117
2012-10-10,0.1979855,0.17084212716772712
2012-10-12,0.0838859,0.17633763486405185
2012-10-15,0.028376,0.1719620665614701
2012-10-16,-0.0851836,0.163504023121686
2012-10-17,-0.1708702,0.16105416382720616
2012-10-18,-0.049963999999999995,0.1665677082990936
2012-10-19,0.1354832,0.16080094707449097
2012-10-22,0.064029,0.1618249267599517
2012-10-23,-0.0711492,0.1569464040292318
2012-10-24,0.1279847,0.15374875516813688
2012-10-25,-0.1279847,0.15468878034478056
2012-10-29,0.0441262,0.15675194710786108
2012-10-30,0.119343,0.15066332127239435
2012-10-31,-0.0638929,0.15112085224445945
2012-11-01,0.082907,0.14771723356155647
2012-11-05,0.0537493,0.14540715546226615
2012-11-06,-0.23950749999999998,0.14091667235079364
2012-11-07,-0.020439000000000002,0.15465378087564796
2012-11-09,-0.049005599999999996,0.14722273162868457
2012-11-10,-0.0352884,0.1428026336480843
2012-11-12,0.1205685,0.1375127173704092
2012-11-14,0.0283621,0.1390614737324754
2012-11-16,0.1061932,0.13301356828847288
2012-11-19,-0.0991055,0.133701350968644
2012-11-20,-0.09222949999999999,0.134726207284659
2012-11-21,0.14181059999999998,0.13505389789315875
2012-11-22,-0.0850308,0.13857369740169911
2012-11-23,-0.00426,0.13797062619277176
2012-11-26,-0.1022672,0.1303676599456627
2012-11-27,-0.0284503,0.13192706681081898
2012-11-28,0.007109999999999999,0.1268282329951072
2012-11-29,-0.0398553,0.119982957979328
2012-11-30,-0.0883814,0.11672328275852109
2012-12-01,-0.0552538,0.1180225349634167
2012-12-03,0.3025953,0.11625660812772434
2012-12-04,0.0282974,0.13585413365233967
2012-12-06,0.22585690000000003,0.1300313759431145
2012-12-07,-0.0204486,0.14127016257404007
2012-12-09,-0.35871959999999997,0.1348121962213382
2012-12-10,-0.2194305,0.16141213958440673
2012-12-11,-0.0141834,0.17147245520725835
2012-12-12,-0.14188009999999998,0.16226632581896255
2012-12-13,-0.0711142,0.16501208762488054
2012-12-14,0.0853231,0.16120812131448606
2012-12-17,0.0,0.1580892901670331
2012-12-18,-0.0355309,0.14866837120456283
2012-12-19,-0.042675500000000005,0.1429727446329646
2012-12-20,0.11370830000000001,0.13831140904659892
2012-12-21,0.0283806,0.13922928032313894
2012-12-24,0.049621500000000006,0.13317076283204382
2012-12-26,0.0778623,0.1292363276707482
